A9,T1165,54314.75561
A5,T1166,90886.82587
A9,T1167,55367.052018
A5,T1168,67379.251291
A6,T1169,62200.791675
A7,T1170,97406.012087
A8,T1171,10973.722579
A5,T1172,98313.246017
A10,T1173,3595.875191
A4,T1174,83425.146039
A8,T1175,29299.475373
A6,T1176,68696.899861
A3,T1177,66464.902654
A1,T1178,18048.882963
A6,T1179,51950.373463
A5,T1180,6551.95162
A4,T1181,71113.254506
A5,T1182,38252.211371
A5,T1183,5276.331385
A3,T1184,2657.028914
A2,T1185,92183.008702
A2,T1186,47511.540023
A8,T1187,16066.527072
A8,T1188,26486.142692
A10,T1189,83038.540621
A4,T1190,32040.534221
A10,T1191,48972.418219
A4,T1192,48784.204703
A5,T1193,89455.291446
A2,T1194,37800.413703
A10,T1195,95062.01004
A2,T1196,74984.09433
A10,T1197,29945.736743
A7,T1198,20448.194984
A10,T1199,32818.192097
A2,T1200,41449.129806
A1,T1201,10879.127832
A7,T1202,77975.784236
A4,T1203,61691.063595
A9,T1204,96167.607508
A10,T1205,25177.415792
A5,T1206,3112.981235
A2,T1207,17941.062822
A2,T1208,25333.297122
A9,T1209,45328.539993
A6,T1210,44181.308458
A8,T1211,95852.707963
A6,T1212,13848.292128
A5,T1213,53309.295453
A7,T1214,22764.879665
A6,T1215,65929.771222
A7,T1216,16789.725433
A5,T1217,27315.911242
A1,T1218,18715.878882
A5,T1219,44832.065936
A5,T1220,94673.978552
A4,T1221,42459.029037
A8,T1222,42918.547357
A1,T1223,84413.968731
A5,T1224,69820.53522
A3,T1225,50460.968161
A1,T1226,46980.361993
A4,T1227,6909.823658
A3,T1228,34661.788707
A5,T1229,75167.972887
A6,T1230,35755.435252
A3,T1231,95690.144617
A8,T1232,35837.160956
A6,T1233,83772.934999
A6,T1234,99352.534104
A8,T1141,47310.064733
A6,T948,93234.959944
A7,T1236,67855.869596
A5,T1237,84668.404619
A10,T1238,69692.426157
A4,T1239,29916.435577
A7,T1240,67516.026325
A2,T1241,55749.237211
A8,T1242,27047.70371
A9,T1243,83166.927473
A6,T1244,85202.646433
A1,T1245,69085.156097
A7,T1246,62449.019055
A10,T1248,97006.710595
A5,T1249,69257.98407
A4,T1250,68082.004409
A3,T1251,83170.516521
A9,T1252,12998.811549
A9,T1253,15686.958022
A4,T1254,6080.579383
A1,T1255,78097.159005
A4,T1256,49089.427142
A2,T952,62258.074983
A2,T1257,72011.695995
A8,T1247,10588.889639
A4,T1258,11543.253667
A3,T1259,64317.887537
A9,T1260,75064.59423
A8,T1262,86049.14861
A6,T1263,24292.956031
A1,T1264,84393.675178
A6,T1265,65581.28194
A2,T1266,28424.131654
A6,T1267,86791.527927
A2,T1268,55767.740835
A7,T1269,2149.605131
A6,T1270,19934.176052
A9,T1261,82380.329003
A2,T1271,22060.781967
A8,T1272,2228.902081
A3,T1273,11641.50337
A6,T1275,63943.560316
A3,T1132,46719.302039
A1,T1276,93116.278233
A9,T1277,66070.904206
A3,T1278,57602.784882
A5,T1280,92314.325665
A10,T1281,23848.858145
A4,T1282,71095.792868
A5,T1283,65030.862205
A7,T1279,13182.578947
A3,T1284,85579.032767
A2,T1285,88707.338489
A9,T1287,73331.088794
A7,T1286,56425.449874
A2,T1289,24758.407349
A2,T1274,5282.658694
A7,T1288,71570.111048
A8,T1291,61227.071469
A8,T1290,18654.131784
A3,T1292,72843.909076
A6,T1293,69306.372693
A3,T1294,90000.624481
A6,T1295,48277.011242
A8,T1296,69565.855596
A7,T1297,426.659035
A4,T1298,8099.363066
A4,T1299,9274.618631
A8,T1300,85837.556954
A1,T1301,13277.996465
A6,T1302,62978.908094
A9,T1303,39853.655326
A2,T1304,67060.506113
A7,T1306,88286.075016
A6,T1305,62886.6725
A4,T1307,80680.800232
A10,T1308,70921.275328
A6,T1309,3423.273588
A4,T471,31606.735412
A8,T1311,84070.555665
A8,T1312,36601.668457
A5,T1314,5929.10707
A1,T1317,6676.65608
A8,T1310,1099.35568
A3,T1315,97085.142614
A2,T1313,43861.078123
A1,T1319,8582.82943
A5,T1318,3066.737587
A1,T1321,66860.522871
A5,T1316,51650.096567
A10,T1322,65507.883659
A3,T1323,35984.236906
A5,T1325,51393.096768
A5,T1326,17915.311532
A7,T1327,56183.794896
A7,T1328,40464.331302
A5,T1329,92910.910049
A2,T1320,436.787059
A7,T1330,64525.752709
A5,T1331,72007.857847
A1,T1332,72223.072309
A6,T1333,52220.575938
A7,T1334,20561.054158
A10,T1335,25794.525642
A2,T1336,84585.064648
A10,T1337,74006.003331
A10,T1338,49483.494868
A2,T1339,11799.052812
A4,T1340,75565.475614
A9,T1341,4923.340049
A8,T1324,83619.762632
A9,T1343,26542.711128
A1,T1344,62462.829346
A7,T1345,19187.102696
A5,T1348,98400.283767
A8,T1346,67386.463215
A5,T1349,94599.168046
A2,T1347,84106.806881
A6,T1350,35246.915832
A5,T1351,64486.347895
A1,T1352,47063.790551
A4,T1353,49430.324795
A2,T1342,26259.561275
A7,T1355,18822.83827
A6,T1358,6156.234009
A7,T1356,48765.531893
A4,T1357,81389.309948
A7,T1360,75432.655428
A10,T1359,79007.021556
A7,T1361,81394.515716
A3,T1363,89676.612065
A9,T1354,24970.358214
A5,T1362,17257.552455
A5,T1365,77346.515171
A4,T1364,29933.24252
A2,T1366,47706.715816
A4,T1367,20104.194718
A3,T1369,41754.388111
A2,T1370,83212.446135
A10,T1373,57418.934013
A7,T1368,90464.489205
A8,T1372,57010.459097
A5,T1374,9917.863881
A4,T1376,50608.586999
A9,T1375,62111.118716
A3,T1377,77387.557233
A8,T1371,79926.871964
A6,T1380,15422.859093
A10,T1381,9144.758629
A3,T1378,29106.982373
A8,T1235,5679.58911
A3,T1379,20655.072294
A8,T1385,19385.981783
A6,T1382,42887.234979
A4,T1386,80587.490926
A5,T1384,23438.258629
A2,T1388,81326.012489
A4,T1383,32278.504551
A8,T1389,12020.532567
A6,T1390,77986.787144
A5,T1392,7356.518656
A10,T1387,29845.129344
A3,T1394,89740.446127
A5,T1393,27776.78245
A10,T1395,30209.317289
A6,T1396,96149.510848
A3,T1397,5057.545375
A8,T1399,77526.403503
A9,T1400,42249.271631
A2,T1401,98191.496121
A6,T1403,63009.099835
A6,T1402,77763.194059
A6,T1391,64462.27072
A9,T1405,65094.233432
A7,T1406,27414.623341
A5,T1407,59352.121814
A9,T1398,7450.577058
A5,T1411,55375.827814
A5,T1410,69633.849468
A5,T1408,47109.063789
A10,T1412,22137.831352
A2,T1409,59727.788448
A1,T1414,33510.455499
A5,T1415,54032.90009
A7,T1416,47893.48658
A7,T1404,44482.219744
A7,T1418,58043.870771
A2,T1419,31364.262962
A9,T1422,23965.705365
A4,T1420,85855.091871
A4,T1133,17192.998925
A3,T1413,31230.461817
A7,T1425,60911.944784
A3,T1421,253.794251
A7,T1423,7850.858982
A6,T1426,72434.774972
A9,T1427,48541.98559
A6,T1417,91506.262469
A9,T1430,57662.566093
A2,T1431,18065.619057
A10,T1433,67599.667054
A9,T1432,38619.291855
A9,T1435,77948.199387
A1,T1428,36256.285299
A4,T1437,6795.974357
A2,T1429,25865.143328
A4,T1438,81212.124204
A1,T1424,93885.747536
A1,T1440,45590.369716
A1,T1436,67730.920915
A2,T1439,23313.264706
A3,T1441,88757.491662
A9,T1443,29498.549256
A4,T1445,99502.504721
A10,T1444,6635.518951
A6,T1447,86646.53568
A5,T1448,82722.77924
A6,T1446,72613.639042
A1,T1449,46529.289901
A1,T1450,94459.044317
A1,T1434,97481.835108
A9,T1452,97054.957419
A6,T1453,66145.188681
A4,T1454,28939.523406
A1,T1451,68309.789725
A2,T1456,9591.624195
A1,T1458,9063.870469
A9,T1459,41284.920189
A2,T1455,67974.677876
A1,T1462,30651.91413
A10,T1461,85363.236284
A6,T1460,52286.186677
A4,T1457,36552.754202
A10,T1463,94056.430036
A8,T1442,13075.083774
A8,T1466,12218.191209
A9,T1469,11544.253275
A8,T1468,42052.035527
A2,T1470,11758.416675
A5,T1464,43104.001549
A5,T1472,38778.834923
A2,T1467,22198.587996
A7,T1473,88632.521586
A3,T1471,9202.66414
A8,T1476,29074.468865
A5,T1130,14993.221513
A9,T1480,41388.111739
A10,T1479,94430.397069
A5,T1481,82323.005908
A3,T1478,58426.823591
A10,T1474,30797.469908
A10,T1482,1211.279308
A3,T1483,79653.732746
A3,T1477,44751.224942
A2,T1465,21262.179507
A7,T1488,53714.526912
A4,T1487,56007.540312
A10,T1489,98936.251577
A6,T1475,42530.458019
A7,T1493,15411.459058
A7,T1494,58801.357509
A1,T1495,19980.123556
A10,T1496,54225.98929
A5,T1497,85353.92488
A5,T1498,88720.137461
A9,T1499,23315.094477
A4,T1500,37895.490208
A10,T1501,61220.134122
A7,T1502,5459.292011
A6,T1503,49451.453456
A8,T1504,16288.861797
A7,T1505,45039.732802
A6,T1506,12953.769486
A3,T1507,51177.899535
A7,T1508,41405.054461
A9,T1509,38616.970983
A2,T1510,8375.593353
A4,T1511,44355.952893
A6,T1512,79400.037345
A1,T1513,38066.531495
A7,T1514,53798.880348
A7,T1515,66088.165892
A1,T1516,67472.728342
A4,T1517,48688.737387
A7,T1518,68569.681172
A10,T1519,95201.885699
A2,T1520,84836.296719
A8,T1521,2702.532575
A2,T1522,15719.522566
A6,T1523,80561.331126
A9,T1524,94559.255351
A5,T1525,43141.175274
A10,T1526,98676.933118
A3,T1528,63458.619828
A9,T1527,15812.04141
A9,T1529,49426.108287
A8,T1530,55418.751141
A10,T1531,42675.763463
A6,T1532,28037.524704
A5,T1533,79804.257067
A4,T1535,52952.911215
A1,T1534,16015.640255
A6,T1536,62155.956942
A1,T1537,44800.890154
A10,T1538,19548.148293
A8,T1539,13352.810212
A10,T1540,19246.698402
A2,T1541,46501.269835
A3,T1542,74839.267284
A9,T1543,16711.253904
A5,T1544,29905.855092
A1,T1134,1291.845218
A3,T1546,88710.447
A9,T1545,56391.331979
A8,T1547,99364.34464
A2,T1549,70964.283179
A8,T1550,988.629112
A8,T1551,89652.172362
A2,T1552,87973.067318
A2,T1553,10477.812417
A2,T1548,85548.601725
A3,T1554,19720.857465
A5,T1555,15058.57298
A9,T1556,12545.361449
A6,T1557,16405.014488
A2,T1558,18231.363797
A9,T1559,98125.195236
A7,T1560,3535.935839
A4,T1561,57458.839218
A3,T1563,63513.410817
A10,T1564,43010.697606
A9,T1565,85159.446502
A4,T1566,92181.228719
A1,T1567,65489.288111
A2,T1568,95570.422926
A2,T1569,18063.81925
A4,T1570,94039.756684
A1,T1571,82041.815766
A6,T1572,33746.652442
A1,T1573,15709.669965
A5,T1574,98119.005594
A9,T1575,452.026857
A2,T1576,36960.096635
A1,T1577,93824.78588
A3,T1578,38124.268637
A6,T1579,9555.586606
A2,T1580,95119.660078
A2,T1581,73692.400395
A5,T1124,59503.223671
A7,T1582,79730.831424
A9,T1584,33138.020667
A8,T1585,89444.320722
A8,T1583,83981.822662
A5,T1562,32504.928385
A6,T1587,89465.316714
A9,T1588,23799.903542
A6,T1589,20929.812432
A3,T1590,29210.951114
A10,T1591,3260.325716
A9,T1592,77035.080292
A10,T1593,90145.568646
A3,T1594,12899.079499
A8,T1595,32604.399375
A6,T1596,74095.38426
A7,T1597,62512.272281
A6,T1599,26285.102375
A6,T1598,62896.543938
A5,T1600,54718.079936
A6,T1586,82719.162681
A2,T1601,27263.667103
A9,T1602,48620.56232
A6,T1603,72978.131827
A1,T1605,5701.952606
A2,T1604,34571.763184
A10,T1606,13290.327289
A5,T1607,33631.90618
A6,T1608,13021.720969
A1,T1610,3242.650482
A6,T1609,78728.236775
A10,T1612,10999.069927
A7,T1611,26500.471423
A10,T1614,64927.077379
A6,T1615,68515.89763
A7,T1616,85795.57655
A1,T1613,45098.483875
A2,T1618,15779.362898
A2,T1620,25126.150114
A2,T1619,88362.763611
A10,T1621,72039.019187
A1,T1622,32726.430458
A6,T1623,5136.569435
A1,T1486,3777.436685
A7,T1617,97911.980302
A4,T1626,3660.276029
A6,T1627,6674.613434
A2,T1628,43672.908143
A3,T1624,59879.702937
A7,T1629,9399.675533
A7,T1630,85182.264477
A1,T1631,37043.496592
A6,T1632,60690.249942
A9,T1633,28383.941754
A3,T1635,87402.158216
A9,T1634,3478.237472
A4,T1637,32381.723711
A10,T1636,78928.36757
A10,T1638,14376.448366
A2,T1639,74108.29423
A2,T1490,64195.275101
A9,T1641,53217.576635
A8,T1640,1686.186399
A8,T1644,64826.357148
A1,T1645,62648.632287
A5,T1642,62200.908866
A3,T1646,29434.607985
A1,T1647,77157.482439
A6,T1649,69505.599831
A7,T1650,94456.199513
A9,T1651,32782.02301
A9,T1652,92803.061866
A10,T1653,84548.893364
A7,T1654,9254.182597
A7,T1655,6515.816835
A10,T1643,18732.99754
A9,T1656,9452.460444
A9,T1657,33492.264577
A2,T1659,28744.059231
A10,T1660,1610.047038
A7,T1648,84484.343248
A9,T1662,99529.268738
A2,T1658,1899.769078
A10,T1663,28926.035191
A9,T1664,78069.730722
A6,T1665,51452.449333
A10,T1666,65274.195185
A4,T1667,91250.84209
A4,T1668,17513.561448
A8,T1672,68798.130317
A3,T1673,23834.402928
A6,T1674,69320.74782
A1,T1675,24029.65706
A1,T1676,15043.563963
A7,T1677,86274.274659
A8,T1678,85538.783182
A3,T1679,64200.753761
A5,T1680,97008.719762
A3,T1681,79186.211525
A5,T1682,30885.488522
A10,T1683,50718.180549
A3,T1684,96988.094615
A7,T1685,69173.410022
A1,T1686,47219.059466
A3,T1687,88013.352037
A3,T1688,82422.165499
A2,T1689,36247.886788
A5,T1690,11849.877631
A2,T1669,88458.530099
A3,T1491,56574.335113
A4,T1692,89058.723334
A7,T1694,63984.569899
A4,T1695,70484.371008
A2,T1696,39260.148205
A6,T1697,392.634534
A5,T1693,97767.434433
A8,T1698,3315.059862
A5,T1699,49672.525879
A5,T1700,56407.426657
A6,T1701,68310.863138
A10,T1702,29391.099425
A2,T1704,65251.42988
A6,T1691,97306.784158
A9,T1705,28846.008553
A5,T1707,97804.696744
A7,T1708,18335.941986
A4,T1709,75463.264683
A4,T1710,60447.985557
A2,T1703,11918.589045
A2,T1711,99450.384446
A3,T1713,28019.380163
A4,T1712,27815.429299
A10,T1714,76174.052375
A1,T1715,71280.970575
A6,T1716,69068.71842
A4,T1717,2767.337139
A4,T1706,13895.661987
A6,T1718,77502.696134
A1,T1719,89500.508826
A2,T1720,16997.460528
A7,T1721,433.410777
A7,T1722,50809.336451
A2,T1724,69366.334788
A2,T1723,74771.197401
A1,T1725,36827.936628
A1,T1726,1562.608801
A3,T1485,19735.446555
A5,T1729,67184.831647
A4,T1728,9057.662779
A4,T1730,36798.268886
A1,T1727,52250.172513
A7,T1731,53782.410488
A7,T1732,89060.705013
A7,T1733,24754.766678
A3,T1734,57998.743365
A3,T1735,47836.933557
A10,T1737,61863.845544
A5,T1738,28037.751361
A2,T1739,76060.827061
A3,T1740,29480.535359
A1,T1741,93373.306568
A8,T1742,23115.562526
A3,T1743,65457.539225
A6,T1744,11098.246741
A5,T1745,17944.390036
A7,T1746,14567.674737
A5,T1747,59543.03703
A6,T1748,53336.213765
A4,T1749,95417.792836
A4,T1750,28216.411795
A3,T1751,76608.864748
A2,T1736,63504.180842
A3,T1752,11991.615893
A2,T1754,7323.703534
A2,T1753,42595.455206
A1,T1757,8268.25887
A1,T1756,80053.93879
A8,T1758,65167.379875
A7,T1755,89830.824489
A7,T1759,51305.940504
A10,T1625,19603.937478
A10,T1762,8866.931649
A9,T1760,10020.942696
A9,T1763,64510.364052
A3,T1761,93674.507828
A3,T1764,9886.260746
A10,T1766,37909.474235
A4,T1765,21118.688342
A4,T1767,57171.942165
A8,T1768,19306.696176
A4,T1769,45590.730651
A9,T1771,33036.330679
A8,T1772,22541.845762
A1,T1773,80256.927141
A8,T1775,52572.128009
A1,T1774,90005.145895
A4,T1777,93054.018886
A1,T1776,68138.296304
A10,T1778,58560.653624
A6,T1780,88906.042418
A2,T1779,57362.290866
A7,T1781,47844.799287
A10,T1782,11814.009698
A6,T1783,33306.960883
A3,T1785,97362.93287
A1,T1784,50.476984
A9,T1786,2818.452487
A10,T1787,31494.372943
A3,T1770,99606.108605
A4,T1789,54604.202245
A2,T1790,46784.853445
A4,T1788,35633.639977
A6,T1793,54872.659611
A5,T1792,16277.416733
A5,T1795,91074.586544
A1,T1796,50121.772381
A5,T1794,98403.985602
A5,T1797,42560.50794
A9,T1799,85092.451675
A4,T1798,59461.568045
A3,T1791,50947.634179
A9,T1801,57031.868575
A8,T1802,88405.649551
A4,T1803,93640.037159
A9,T1806,15280.870933
A6,T1661,85034.588092
A2,T1800,4166.634495
A10,T1804,97922.052863
A2,T1807,77231.283113
A9,T1808,30206.772882
A7,T1810,15341.86411
A2,T1809,21697.337883
A8,T1812,96972.372734
A10,T1813,95996.626311
A7,T1814,55713.434506
A1,T1815,28678.465999
A10,T1816,86753.579542
A3,T1817,6896.566227
A4,T1818,73997.882614
A7,T1819,96158.495157
A3,T1821,79917.130409
A5,T1811,83852.156475
A6,T1822,87914.111969
A4,T1823,91206.064455
A2,T1820,30472.705205
A7,T1805,18397.077169
A6,T1824,14346.938346
A8,T1826,88873.846211
A6,T1827,55070.079138
A9,T1825,30588.756166
A5,T1830,8452.346842
A7,T1831,11470.221296
A9,T1828,58850.814457
A5,T1832,78490.459891
A8,T1833,2316.887499
A6,T1834,3963.878922
A3,T1829,55307.824518
A7,T1836,82380.785797
A5,T1837,85558.435641
A8,T1838,33762.285105
A3,T1839,75739.868696
A4,T1841,52787.881155
A4,T1840,1964.707374
A7,T1835,39755.432121
A8,T1842,60172.831852
A6,T1845,15369.764373
A5,T1844,38567.577375
A4,T1846,46629.740253
A2,T1484,70793.909795
A2,T1851,14634.508649
A10,T1853,31898.35659
A7,T1854,10139.443236
A3,T1855,35213.452651
A8,T1856,8222.280985
A3,T1852,30485.648305
A1,T1848,44806.520712
A4,T1857,70162.078944
A5,T1858,20541.254644
A8,T1859,70550.029467
A3,T1860,33807.75885
A5,T1862,9877.943811
A3,T1863,76668.517085
A9,T1864,90981.773836
A4,T1865,32455.87653
A7,T1866,45389.445663
A8,T1867,73051.745971
A8,T1868,45313.495822
A10,T1861,37504.820866
A5,T1869,71878.481194
A1,T1870,68690.764719
A2,T1871,19931.651957
A7,T1872,57981.830252
A9,T1873,6271.121634
A4,T1874,81531.18089
A7,T1875,2445.720803
A6,T1876,79311.85921
A4,T1843,99846.099021
A6,T1879,66799.249859
A9,T1877,59877.162027
A6,T1878,30769.395787
A10,T1880,76697.736395
A3,T1881,36198.958314
A4,T1883,74634.802554
A6,T1884,87592.507217
A6,T1885,83717.978016
A3,T1886,49258.069381
A8,T1887,92884.473109
A9,T1888,62452.787226
A4,T1882,27118.742159
A3,T1890,81925.265565
A3,T1891,77418.145644
A9,T1892,31524.515134
A9,T1893,64505.016461
A1,T1847,31452.833579
A7,T1896,21956.678601
A7,T1894,48630.50825
A3,T1897,75999.383304
A4,T1898,96316.03524
A2,T1900,21640.498187
A6,T1901,5707.767154
A10,T1902,82652.349385
A1,T1903,18852.874314
A8,T1904,50388.816708
A8,T1905,34663.111892
A2,T1889,31392.23368
A5,T1906,5194.15251
A2,T1909,62054.811343
A6,T1907,37160.725372
A5,T1899,74529.000418
A3,T1908,60462.333148
A8,T1895,82686.625676
A2,T1910,25663.641748
A3,T1911,50899.813983
A9,T1912,82093.542752
A3,T1913,41275.005308
A2,T1914,97015.020264
A3,T1917,79205.1288
A4,T1915,35345.557365
A2,T1918,25909.778853
A3,T1919,54785.219205
A5,T1920,29580.372018
A3,T1921,70741.448589
A6,T1849,93452.050185
A1,T1916,27881.987529
A2,T1923,1454.350535
A3,T1924,67746.055095
A10,T1925,52199.05094
A7,T1926,54460.960073
A2,T1927,390.36031
A4,T1928,95679.388117
A9,T1929,49854.076907
A6,T1931,89180.687581
A5,T1932,79211.340276
A7,T1934,22554.819525
A5,T1935,91202.061548
A8,T1936,64656.082058
A10,T1937,73840.360285
A5,T1922,12522.211158
A10,T1930,52246.502966
A8,T1933,89777.730874
A4,T1939,19549.325617
A7,T1940,43219.849636
A8,T1938,37911.221479
A6,T1943,62200.557099
A4,T1941,82842.471906
A3,T1946,86400.932752
A9,T1944,54622.449732
A5,T1942,78622.19519
A9,T1947,75808.153345
A5,T1949,93259.805488
A2,T1948,43414.749927
A9,T1950,79562.08933
A10,T1951,29728.558284
A5,T1953,1218.289346
A4,T1954,57812.695283
A2,T1955,53894.210319
A10,T1945,92351.814061
A10,T1956,56947.826001
A9,T1952,5727.662061
A1,T1958,98944.697415
A6,T1959,93725.709054
A9,T1961,33394.774626
A5,T1957,9942.895029
A2,T1962,41141.793348
A3,T1960,7337.202491
A8,T1965,75058.704279
A6,T1967,14627.719848
A8,T1964,62127.49887
A1,T1968,10375.298425
A1,T1963,78402.319785
A5,T1970,33141.103939
A2,T1972,52788.424223
A4,T1969,21539.318842
A7,T1971,1999.397658
A9,T1966,13449.578641
A6,T1974,46644.66953
A4,T1973,31401.185686
A7,T1977,99620.935817
A8,T1975,1599.404858
A1,T1979,85658.149121
A10,T1980,62439.553524
A1,T1981,14234.183232
A9,T1984,52503.098002
A8,T1850,87947.720087
A1,T1985,29761.36636
A2,T1983,30467.494306
A2,T1986,52980.581541
A4,T1976,48542.064218
A3,T1987,82051.978017
A7,T1988,792.75096
A8,T1991,40455.49827
A6,T1978,52675.987476
A3,T1992,56753.245798
A6,T1994,97277.667439
A9,T1995,50787.866233
A10,T1982,7310.800399
A10,T1996,89745.502464
A5,T1997,53378.757755
A2,T1998,55478.94952
A2,T1999,42663.489507
A6,T2001,84744.88514
A9,T1990,52885.957271
A10,T2003,81857.966427
A6,T2000,47596.683246
A1,T2004,28286.002451
A2,T2006,67594.837876
A5,T2002,35814.652389
A5,T2007,16618.835354
A9,T2005,89265.222703
A2,T2009,74543.361776
A4,T2008,93255.371841
A2,T1989,82219.676153
A6,T1993,69967.377799
A8,T2011,51406.458814
A6,T2015,64201.540511
A5,T2014,6828.612205
A6,T2016,29328.545676
A4,T2017,89871.16494
A5,T2018,48304.785438
A9,T2019,30141.043034
A10,T2013,46673.583363
A7,T2020,46531.998168
A2,T2021,155.650147
A5,T2022,86969.739258
A7,T2024,91386.306574
A2,T2023,49557.194581
A9,T2025,98488.495434
A3,T2030,58235.727485
A7,T1492,35868.103607
A5,T2031,49511.663998
A7,T2032,65222.141151
A7,T2033,61766.297799
A3,T2034,52000.188014
A5,T2035,53334.563913
A1,T2037,41848.731819
A1,T2036,56358.245904
A3,T2038,60416.426699
A7,T2039,76457.783381
A4,T2040,35534.726219
A10,T2042,95745.614292
A1,T2041,88568.574869
A8,T2043,98520.688246
A3,T2044,60079.620846
A6,T2045,99801.208083
A1,T2047,92397.994619
A8,T2046,25463.347165
A8,T2048,45592.235151
A5,T2049,1487.040313
A1,T2050,8755.626373
A9,T2052,94750.659289
A3,T2051,62579.044172
A3,T2053,90546.493474
A3,T2054,25279.770666
A6,T2055,9762.916209
A7,T1671,45736.627449
A8,T2057,90999.030971
A2,T2058,97573.606431
A7,T2056,68453.168012
A1,T2059,37342.119921
A3,T2061,17639.147829
A9,T2062,25082.375036
A2,T2063,2775.385693
A8,T2064,91218.68411
A9,T2065,63818.684634
A9,T2066,59133.453927
A2,T2067,84390.449118
A8,T2068,25455.504321
A10,T2060,83188.374621
A6,T2070,72145.989282
A7,T2069,52529.308399
A2,T2072,46682.868067
A5,T2071,59670.406592
A6,T2074,78253.933204
A10,T2075,39781.502665
A8,T2076,44420.69719
A5,T2073,15819.885915
A7,T2077,45712.298633
A9,T2078,24046.303462
A4,T2081,8379.388685
A8,T1670,11584.164051
A8,T2080,9918.270992
A1,T2082,73247.848215
A10,T2079,51743.308062
A8,T2083,7508.932233
A8,T2084,96252.583655
A7,T2086,67820.45518
A9,T2087,89595.918842
A6,T2088,98674.487542
A1,T2089,96249.823815
A3,T2090,39367.059732
A5,T2091,42751.587809
A10,T2092,52328.169825
A8,T2093,40415.3062
A8,T2085,75570.453294
A2,T2094,89936.405603
A9,T2095,82598.613898
A2,T2098,9463.645011
A2,T2100,86235.897315
A10,T2101,42199.061143
A3,T2097,506.174543
A2,T2103,80569.346817
A8,T2104,40959.93442
A3,T2105,29339.84697
A10,T2099,34687.220939
A2,T2106,73091.995448
A3,T2107,49648.537652
A4,T2108,87451.534751
A9,T2109,5657.9295
A2,T2012,82534.182784
A9,T2111,96448.708912
A4,T2112,82482.725046
A9,T2110,26236.505875
A4,T2113,43645.234513
A5,T2115,9410.935515
A5,T2116,17316.635203
A6,T2117,77363.001727
A7,T2118,22249.767048
A5,T2114,33638.852482
A1,T2119,26790.298419
A7,T2120,43628.274213
A6,T2121,65939.323358
A2,T2122,17789.659041
A10,T2096,22237.97922
A3,T2123,42772.420934
A10,T2125,7772.546645
A3,T2126,50807.037334
A7,T2127,75410.398963
A1,T2128,15883.847913
A9,T2129,99638.272108
A10,T2130,15338.20438
A10,T2132,80603.048127
A1,T2131,63564.03263
A6,T2133,63319.960215
A9,T2134,37729.15317
A2,T2102,27779.853435
A5,T2135,31150.910578
A10,T2136,6703.378571
A5,T2138,5645.994811
A9,T2137,80331.041795
A10,T2029,24858.673819
A2,T2139,26233.434339
A1,T2141,87069.492328
A8,T2142,78601.721283
A9,T2140,93836.082769
A10,T2145,85408.242361
A10,T2147,94483.231487
A6,T2144,2541.608436
A2,T2148,14544.817366
A2,T2149,83200.443792
A2,T2124,17550.065914
A7,T2151,18844.764615
A8,T2150,54404.09819
A8,T2152,60798.29415
A6,T2154,22816.585128
A7,T2146,71207.675424
A6,T2155,10820.413895
A4,T2153,78829.424232
A4,T2156,95519.897431
A9,T2159,70482.353852
A8,T2157,4582.035896
A5,T2160,9193.052537
A10,T2161,79955.90367
A9,T2163,66103.235411
A9,T2165,32919.983916
A3,T2166,88730.724305
A10,T2162,35691.479467
A3,T2143,16835.286879
A3,T2168,42887.227723
A4,T2164,56116.568633
A6,T2169,56331.667935
A1,T2172,68155.560305
A10,T2173,62532.993388
A10,T2158,8104.870996
A7,T2174,70860.37626
A5,T2175,81260.549564
A8,T2170,48325.719244
A5,T2178,90039.752943
A1,T2177,51108.738303
A9,T2179,47129.754744
A2,T2180,4093.112028
A2,T2182,81033.693197
A10,T2183,23515.081087
A4,T2028,49143.727679
A6,T2186,66388.634981
A9,T2171,47398.139437
A2,T2184,79253.179185
A3,T2185,82108.173071
A5,T2187,29562.335027
A6,T2188,22050.691054
A5,T2191,41110.952638
A6,T2190,44530.74576
A8,T2192,27341.167537
A1,T2194,49077.130577
A3,T2195,43743.601069
A8,T2193,3760.409649
A5,T2181,50811.565407
A8,T2197,41704.717666
A10,T2196,29305.530808
A4,T2198,7658.714939
A2,T2200,366.710889
A4,T2202,46281.928032
A5,T2189,52949.170183
A1,T2203,49464.416945
A8,T2204,81912.776947
A6,T2205,15537.749993
A7,T2167,17760.424848
A1,T2206,16388.570204
A5,T2210,73027.530214
A1,T2207,10938.531951
A9,T2211,93024.33575
A8,T2212,76013.452679
A2,T2213,68908.107308
A6,T2214,30522.907737
A9,T2215,3685.233303
A8,T2216,84910.54223
A8,T2217,19288.829222
A3,T2218,4254.212223
A9,T2219,98938.894123
A4,T2220,2039.652433
A2,T2221,77717.53185
A8,T2222,31192.354197
A2,T2223,71599.957542
A5,T2225,65529.171791
A6,T2226,93317.267494
A2,T2227,14239.158366
A6,T2228,97650.255684
A3,T2229,58268.826882
A8,T2230,80253.359968
A3,T2231,38941.746791
A9,T2232,24201.500167
A7,T2233,38029.222562
A4,T2234,39343.563921
A9,T2235,88181.741323
A8,T2236,43024.672278
A5,T2224,67235.378403
A10,T2237,30553.473247
A1,T2238,19358.7029
A9,T2240,22642.279024
A9,T2239,7167.841634
A8,T2241,45643.131911
